x,y,predicted_class
0.378481,-0.0493671,1
0.411392,-0.0493671,1
0.444304,-0.0493671,1
0.477215,-0.0493671,0
0.510127,-0.0493671,0
0.543038,-0.0493671,0
0.575949,-0.0493671,0
0.608861,-0.0493671,2
0.641772,-0.0493671,2
0.674684,-0.0493671,2
0.707595,-0.0493671,2
0.740506,-0.0493671,1
0.773418,-0.0493671,1
0.806329,-0.0493671,1
0.839241,-0.0493671,1
0.872152,-0.0493671,1
0.905063,-0.0493671,1
0.937975,-0.0493671,1
0.970886,-0.0493671,0
1.0038,-0.0493671,0
1.03671,-0.0493671,0
1.06962,-0.0493671,0
1.10253,-0.0493671,0
1.13544,-0.0493671,0
1.16835,-0.0493671,0
1.20127,-0.0493671,0
1.23418,-0.0493671,0
1.26709,-0.0493671,0
1.3,-0.0493671,0
-1.3,-0.0164558,2
-1.26709,-0.0164558,2
-1.23418,-0.0164558,2
-1.20127,-0.0164558,2
-1.16835,-0.0164558,2
-1.13544,-0.0164558,2
-1.10253,-0.0164558,2
-1.06962,-0.0164558,2
-1.03671,-0.0164558,2
-1.0038,-0.0164558,2
-0.970886,-0.0164558,2
-0.937975,-0.0164558,2
-0.905063,-0.0164558,2
-0.872152,-0.0164558,2
-0.83924,-0.0164558,0
-0.806329,-0.0164558,0
-0.773418,-0.0164558,0
-0.740506,-0.0164558,0
-0.707595,-0.0164558,0
-0.674684,-0.0164558,1
-0.641772,-0.0164558,1
-0.608861,-0.0164558,1
-0.575949,-0.0164558,1
-0.543038,-0.0164558,1
-0.510127,-0.0164558,1
-0.477215,-0.0164558,2
-0.444304,-0.0164558,2
-0.411392,-0.0164558,2
-0.378481,-0.0164558,0
-0.34557,-0.0164558,0
-0.312658,-0.0164558,0
-0.279747,-0.0164558,0
-0.246835,-0.0164558,0
-0.213924,-0.0164558,1
-0.181013,-0.0164558,1
-0.148101,-0.0164558,1
-0.11519,-0.0164558,1
-0.0822785,-0.0164558,1
-0.0493671,-0.0164558,1
-0.0164558,-0.0164558,1
0.0164558,-0.0164558,2
0.0493671,-0.0164558,0
0.0822785,-0.0164558,2
0.11519,-0.0164558,2
0.148101,-0.0164558,2
0.181013,-0.0164558,2
0.213924,-0.0164558,2
0.246835,-0.0164558,2
0.279747,-0.0164558,1
0.312658,-0.0164558,1
0.34557,-0.0164558,1
0.378481,-0.0164558,1
0.411392,-0.0164558,1
0.444304,-0.0164558,1
0.477215,-0.0164558,0
0.510127,-0.0164558,0
0.543038,-0.0164558,0
0.575949,-0.0164558,0
0.608861,-0.0164558,2
0.641772,-0.0164558,2
0.674684,-0.0164558,2
0.707595,-0.0164558,2
0.740506,-0.0164558,1
0.773418,-0.0164558,1
0.806329,-0.0164558,1
0.839241,-0.0164558,1
0.872152,-0.0164558,1
0.905063,-0.0164558,1
0.937975,-0.0164558,1
0.970886,-0.0164558,0
1.0038,-0.0164558,0
1.03671,-0.0164558,0
1.06962,-0.0164558,0
1.10253,-0.0164558,0
1.13544,-0.0164558,0
1.16835,-0.0164558,0
1.20127,-0.0164558,0
1.23418,-0.0164558,0
1.26709,-0.0164558,0
1.3,-0.0164558,0
-1.3,0.0164558,2
-1.26709,0.0164558,2
-1.23418,0.0164558,2
-1.20127,0.0164558,2
-1.16835,0.0164558,2
-1.13544,0.0164558,2
-1.10253,0.0164558,2
-1.06962,0.0164558,2
-1.03671,0.0164558,2
-1.0038,0.0164558,2
-0.970886,0.0164558,2
-0.937975,0.0164558,2
-0.905063,0.0164558,2
-0.872152,0.0164558,2
-0.83924,0.0164558,2
-0.806329,0.0164558,0
-0.773418,0.0164558,0
-0.740506,0.0164558,0
-0.707595,0.0164558,0
-0.674684,0.0164558,1
-0.641772,0.0164558,1
-0.608861,0.0164558,1
-0.575949,0.0164558,1
-0.543038,0.0164558,1
-0.510127,0.0164558,1
-0.477215,0.0164558,2
-0.444304,0.0164558,2
-0.411392,0.0164558,2
-0.378481,0.0164558,2
-0.34557,0.0164558,0
-0.312658,0.0164558,0
-0.279747,0.0164558,0
-0.246835,0.0164558,0
-0.213924,0.0164558,1
-0.181013,0.0164558,1
-0.148101,0.0164558,1
-0.11519,0.0164558,1
-0.0822785,0.0164558,1
-0.0493671,0.0164558,1
-0.0164558,0.0164558,1
0.0164558,0.0164558,0
0.0493671,0.0164558,0
0.0822785,0.0164558,0
0.11519,0.0164558,0
0.148101,0.0164558,2
0.181013,0.0164558,2
0.213924,0.0164558,2
0.246835,0.0164558,2
0.279747,0.0164558,1
0.312658,0.0164558,1
0.34557,0.0164558,1
0.378481,0.0164558,1
0.411392,0.0164558,1
0.444304,0.0164558,1
0.477215,0.0164558,0
0.510127,0.0164558,0
0.543038,0.0164558,0
0.575949,0.0164558,0
0.608861,0.0164558,2
0.641772,0.0164558,2
0.674684,0.0164558,2
0.707595,0.0164558,2
0.740506,0.0164558,1
0.773418,0.0164558,1
0.806329,0.0164558,1
0.839241,0.0164558,1
0.872152,0.0164558,1
0.905063,0.0164558,1
0.937975,0.0164558,1
0.970886,0.0164558,0
1.0038,0.0164558,0
1.03671,0.0164558,0
1.06962,0.0164558,0
1.10253,0.0164558,0
1.13544,0.0164558,0
1.16835,0.0164558,0
1.20127,0.0164558,0
1.23418,0.0164558,0
1.26709,0.0164558,0
1.3,0.0164558,0
-1.3,0.0493671,2
-1.26709,0.0493671,2
-1.23418,0.0493671,2
-1.20127,0.0493671,2
-1.16835,0.0493671,2
-1.13544,0.0493671,2
-1.10253,0.0493671,2
-1.06962,0.0493671,2
-1.03671,0.0493671,2
-1.0038,0.0493671,2
-0.970886,0.0493671,2
-0.937975,0.0493671,2
-0.905063,0.0493671,2
-0.872152,0.0493671,2
-0.83924,0.0493671,2
-0.806329,0.0493671,0
-0.773418,0.0493671,0
-0.740506,0.0493671,0
-0.707595,0.0493671,0
-0.674684,0.0493671,1
-0.641772,0.0493671,1
-0.608861,0.0493671,1
-0.575949,0.0493671,1
-0.543038,0.0493671,1
-0.510127,0.0493671,1
-0.477215,0.0493671,2
-0.444304,0.0493671,0
-0.411392,0.0493671,2
-0.378481,0.0493671,2
-0.34557,0.0493671,2
-0.312658,0.0493671,0
-0.279747,0.0493671,0
-0.246835,0.0493671,0
-0.213924,0.0493671,0
-0.181013,0.0493671,1
-0.148101,0.0493671,1
-0.11519,0.0493671,1
-0.0822785,0.0493671,1
-0.0493671,0.0493671,1
-0.0164558,0.0493671,1
0.0164558,0.0493671,0
0.0493671,0.0493671,0
0.0822785,0.0493671,0
0.11519,0.0493671,0
0.148101,0.0493671,2
0.181013,0.0493671,2
0.213924,0.0493671,2
0.246835,0.0493671,2
0.279747,0.0493671,1
0.312658,0.0493671,1
0.34557,0.0493671,1
0.378481,0.0493671,1
0.411392,0.0493671,1
0.444304,0.0493671,1
0.477215,0.0493671,0
0.510127,0.0493671,0
0.543038,0.0493671,0
0.575949,0.0493671,0
0.608861,0.0493671,2
0.641772,0.0493671,2
0.674684,0.0493671,2
0.707595,0.0493671,2
0.740506,0.0493671,1
0.773418,0.0493671,1
0.806329,0.0493671,1
0.839241,0.0493671,1
0.872152,0.0493671,1
0.905063,0.0493671,1
0.937975,0.0493671,1
0.970886,0.0493671,1
1.0038,0.0493671,0
1.03671,0.0493671,0
1.06962,0.0493671,0
1.10253,0.0493671,0
1.13544,0.0493671,0
1.16835,0.0493671,0
1.20127,0.0493671,0
1.23418,0.0493671,0
1.26709,0.0493671,0
1.3,0.0493671,0
-1.3,0.0822785,2
-1.26709,0.0822785,2
-1.23418,0.0822785,2
-1.20127,0.0822785,2
-1.16835,0.0822785,2
-1.13544,0.0822785,2
-1.10253,0.0822785,2
-1.06962,0.0822785,2
-1.03671,0.0822785,2
-1.0038,0.0822785,2
-0.970886,0.0822785,2
-0.937975,0.0822785,2
-0.905063,0.0822785,2
-0.872152,0.0822785,2
-0.83924,0.0822785,2
-0.806329,0.0822785,2
-0.773418,0.0822785,0
-0.740506,0.0822785,0
-0.707595,0.0822785,0
-0.674684,0.0822785,0
-0.641772,0.0822785,1
-0.608861,0.0822785,1
-0.575949,0.0822785,1
-0.543038,0.0822785,1
-0.510127,0.0822785,1
-0.477215,0.0822785,0
-0.444304,0.0822785,2
-0.411392,0.0822785,2
-0.378481,0.0822785,2
-0.34557,0.0822785,2
-0.312658,0.0822785,0
-0.279747,0.0822785,0
-0.246835,0.0822785,0
-0.213924,0.0822785,0
-0.181013,0.0822785,0
-0.148101,0.0822785,1
-0.11519,0.0822785,1
-0.0822785,0.0822785,1
-0.0493671,0.0822785,1
-0.0164558,0.0822785,1
0.0164558,0.0822785,0
0.0493671,0.0822785,0
0.0822785,0.0822785,0
0.11519,0.0822785,0
0.148101,0.0822785,0
0.181013,0.0822785,2
0.213924,0.0822785,2
0.246835,0.0822785,2
0.279747,0.0822785,1
0.312658,0.0822785,1
0.34557,0.0822785,1
0.378481,0.0822785,1
0.411392,0.0822785,1
0.444304,0.0822785,1
0.477215,0.0822785,0
0.510127,0.0822785,0
0.543038,0.0822785,0
0.575949,0.0822785,0
0.608861,0.0822785,2
0.641772,0.0822785,2
0.674684,0.0822785,2
0.707595,0.0822785,2
0.740506,0.0822785,2
0.773418,0.0822785,1
0.806329,0.0822785,1
0.839241,0.0822785,1
0.872152,0.0822785,1
0.905063,0.0822785,1
0.937975,0.0822785,1
0.970886,0.0822785,1
1.0038,0.0822785,0
1.03671,0.0822785,0
1.06962,0.0822785,0
1.10253,0.0822785,0
1.13544,0.0822785,0
1.16835,0.0822785,0
1.20127,0.0822785,0
1.23418,0.0822785,0
1.26709,0.0822785,0
1.3,0.0822785,0
-1.3,0.11519,2
-1.26709,0.11519,2
-1.23418,0.11519,2
-1.20127,0.11519,2
-1.16835,0.11519,2
-1.13544,0.11519,2
-1.10253,0.11519,2
-1.06962,0.11519,2
-1.03671,0.11519,2
-1.0038,0.11519,2
-0.970886,0.11519,2
-0.937975,0.11519,2
-0.905063,0.11519,2
-0.872152,0.11519,2
-0.83924,0.11519,2
-0.806329,0.11519,2
-0.773418,0.11519,0
-0.740506,0.11519,0
-0.707595,0.11519,0
-0.674684,0.11519,0
-0.641772,0.11519,1
-0.608861,0.11519,1
-0.575949,0.11519,1
-0.543038,0.11519,1
-0.510127,0.11519,1
-0.477215,0.11519,1
-0.444304,0.11519,2
-0.411392,0.11519,2
-0.378481,0.11519,2
-0.34557,0.11519,2
-0.312658,0.11519,2
-0.279747,0.11519,0
-0.246835,0.11519,0
-0.213924,0.11519,0
-0.181013,0.11519,0
-0.148101,0.11519,0
-0.11519,0.11519,0
-0.0822785,0.11519,1
-0.0493671,0.11519,1
-0.0164558,0.11519,0
0.0164558,0.11519,0
0.0493671,0.11519,0
0.0822785,0.11519,0
0.11519,0.11519,0
0.148101,0.11519,2
0.181013,0.11519,2
0.213924,0.11519,2
0.246835,0.11519,2
0.279747,0.11519,1
0.312658,0.11519,1
0.34557,0.11519,1
0.378481,0.11519,1
0.411392,0.11519,1
0.444304,0.11519,1
0.477215,0.11519,0
0.510127,0.11519,0
0.543038,0.11519,0
0.575949,0.11519,0
0.608861,0.11519,2
0.641772,0.11519,2
0.674684,0.11519,2
0.707595,0.11519,2
0.740506,0.11519,2
0.773418,0.11519,1
0.806329,0.11519,1
0.839241,0.11519,1
0.872152,0.11519,1
0.905063,0.11519,1
0.937975,0.11519,1
0.970886,0.11519,1
1.0038,0.11519,1
1.03671,0.11519,0
1.06962,0.11519,0
1.10253,0.11519,0
1.13544,0.11519,0
1.16835,0.11519,0
1.20127,0.11519,0
1.23418,0.11519,0
1.26709,0.11519,0
1.3,0.11519,0
-1.3,0.148101,2
-1.26709,0.148101,2
-1.23418,0.148101,2
-1.20127,0.148101,2
-1.16835,0.148101,2
-1.13544,0.148101,2
-1.10253,0.148101,2
-1.06962,0.148101,2
-1.03671,0.148101,2
-1.0038,0.148101,2
-0.970886,0.148101,2
-0.937975,0.148101,2
-0.905063,0.148101,2
-0.872152,0.148101,2
-0.83924,0.148101,2
-0.806329,0.148101,2
-0.773418,0.148101,0
-0.740506,0.148101,0
-0.707595,0.148101,0
-0.674684,0.148101,0
-0.641772,0.148101,0
-0.608861,0.148101,1
-0.575949,0.148101,1
-0.543038,0.148101,1
-0.510127,0.148101,1
-0.477215,0.148101,1
-0.444304,0.148101,2
-0.411392,0.148101,2
-0.378481,0.148101,2
-0.34557,0.148101,2
-0.312658,0.148101,2
-0.279747,0.148101,2
-0.246835,0.148101,0
-0.213924,0.148101,0
-0.181013,0.148101,0
-0.148101,0.148101,0
-0.11519,0.148101,0
-0.0822785,0.148101,0
-0.0493671,0.148101,0
-0.0164558,0.148101,0
0.0164558,0.148101,0
0.0493671,0.148101,0
0.0822785,0.148101,0
0.11519,0.148101,0
0.148101,0.148101,2
0.181013,0.148101,2
0.213924,0.148101,2
0.246835,0.148101,1
0.279747,0.148101,1
0.312658,0.148101,1
0.34557,0.148101,1
0.378481,0.148101,1
0.411392,0.148101,1
0.444304,0.148101,0
0.477215,0.148101,0
0.510127,0.148101,0
0.543038,0.148101,0
0.575949,0.148101,0
0.608861,0.148101,2
0.641772,0.148101,2
0.674684,0.148101,2
0.707595,0.148101,2
0.740506,0.148101,2
0.773418,0.148101,1
0.806329,0.148101,1
0.839241,0.148101,1
0.872152,0.148101,1
0.905063,0.148101,1
0.937975,0.148101,1
0.970886,0.148101,1
1.0038,0.148101,1
1.03671,0.148101,0
1.06962,0.148101,0
1.10253,0.148101,0
1.13544,0.148101,0
1.16835,0.148101,0
1.20127,0.148101,0
1.23418,0.148101,0
1.26709,0.148101,0
1.3,0.148101,0
-1.3,0.181013,2
-1.26709,0.181013,2
-1.23418,0.181013,2
-1.20127,0.181013,2
-1.16835,0.181013,2
-1.13544,0.181013,2
-1.10253,0.181013,2
-1.06962,0.181013,2
-1.03671,0.181013,2
-1.0038,0.181013,2
-0.970886,0.181013,2
-0.937975,0.181013,2
-0.905063,0.181013,2
-0.872152,0.181013,2
-0.83924,0.181013,2
-0.806329,0.181013,2
-0.773418,0.181013,2
-0.740506,0.181013,0
-0.707595,0.181013,0
-0.674684,0.181013,0
-0.641772,0.181013,0
-0.608861,0.181013,1
-0.575949,0.181013,1
-0.543038,0.181013,1
-0.510127,0.181013,1
-0.477215,0.181013,1
-0.444304,0.181013,1
-0.411392,0.181013,2
-0.378481,0.181013,2
-0.34557,0.181013,2
-0.312658,0.181013,2
-0.279747,0.181013,2
-0.246835,0.181013,2
-0.213924,0.181013,0
-0.181013,0.181013,0
-0.148101,0.181013,0
-0.11519,0.181013,0
-0.0822785,0.181013,0
-0.0493671,0.181013,0
-0.0164558,0.181013,0
0.0164558,0.181013,0
0.0493671,0.181013,0
0.0822785,0.181013,0
0.11519,0.181013,2
0.148101,0.181013,2
0.181013,0.181013,2
0.213924,0.181013,2
0.246835,0.181013,1
0.279747,0.181013,1
0.312658,0.181013,1
0.34557,0.181013,1
0.378481,0.181013,1
0.411392,0.181013,1
0.444304,0.181013,0
0.477215,0.181013,0
0.510127,0.181013,0
0.543038,0.181013,0
0.575949,0.181013,0
0.608861,0.181013,2
0.641772,0.181013,2
0.674684,0.181013,2
0.707595,0.181013,2
0.740506,0.181013,2
0.773418,0.181013,1
0.806329,0.181013,1
0.839241,0.181013,1
0.872152,0.181013,1
0.905063,0.181013,1
0.937975,0.181013,1
0.970886,0.181013,1
1.0038,0.181013,1
1.03671,0.181013,1
1.06962,0.181013,0
1.10253,0.181013,0
1.13544,0.181013,0
1.16835,0.181013,0
1.20127,0.181013,0
1.23418,0.181013,0
1.26709,0.181013,0
1.3,0.181013,0
-1.3,0.213924,2
-1.26709,0.213924,2
-1.23418,0.213924,2
-1.20127,0.213924,2
-1.16835,0.213924,2
-1.13544,0.213924,2
-1.10253,0.213924,2
-1.06962,0.213924,2
-1.03671,0.213924,2
-1.0038,0.213924,2
-0.970886,0.213924,2
-0.937975,0.213924,2
-0.905063,0.213924,2
-0.872152,0.213924,2
-0.83924,0.213924,2
-0.806329,0.213924,2
-0.773418,0.213924,2
-0.740506,0.213924,0
-0.707595,0.213924,0
-0.674684,0.213924,0
-0.641772,0.213924,0
-0.608861,0.213924,0
-0.575949,0.213924,1
-0.543038,0.213924,1
-0.510127,0.213924,1
-0.477215,0.213924,1
-0.444304,0.213924,1
-0.411392,0.213924,2
-0.378481,0.213924,2
-0.34557,0.213924,2
-0.312658,0.213924,2
-0.279747,0.213924,2
-0.246835,0.213924,2
-0.213924,0.213924,2
-0.181013,0.213924,0
-0.148101,0.213924,0
-0.11519,0.213924,0
-0.0822785,0.213924,0
-0.0493671,0.213924,0
-0.0164558,0.213924,0
0.0164558,0.213924,0
0.0493671,0.213924,0
0.0822785,0.213924,2
0.11519,0.213924,2
0.148101,0.213924,2
0.181013,0.213924,2
0.213924,0.213924,1
0.246835,0.213924,1
0.279747,0.213924,1
0.312658,0.213924,1
0.34557,0.213924,1
0.378481,0.213924,1
0.411392,0.213924,0
0.444304,0.213924,0
0.477215,0.213924,0
0.510127,0.213924,0
0.543038,0.213924,0
0.575949,0.213924,0
0.608861,0.213924,2
0.641772,0.213924,2
0.674684,0.213924,2
0.707595,0.213924,2
0.740506,0.213924,2
0.773418,0.213924,1
0.806329,0.213924,1
0.839241,0.213924,1
0.872152,0.213924,1
0.905063,0.213924,1
0.937975,0.213924,1
0.970886,0.213924,1
1.0038,0.213924,1
1.03671,0.213924,1
1.06962,0.213924,0
1.10253,0.213924,0
1.13544,0.213924,0
1.16835,0.213924,0
1.20127,0.213924,0
1.23418,0.213924,0
1.26709,0.213924,0
1.3,0.213924,0
-1.3,0.246835,2
-1.26709,0.246835,2
-1.23418,0.246835,2
-1.20127,0.246835,2
-1.16835,0.246835,2
-1.13544,0.246835,2
-1.10253,0.246835,2
-1.06962,0.246835,2
-1.03671,0.246835,2
-1.0038,0.246835,2
-0.970886,0.246835,2
-0.937975,0.246835,2
-0.905063,0.246835,2
-0.872152,0.246835,2
-0.83924,0.246835,2
-0.806329,0.246835,2
-0.773418,0.246835,2
-0.740506,0.246835,2
-0.707595,0.246835,0
-0.674684,0.246835,0
-0.641772,0.246835,0
-0.608861,0.246835,0
-0.575949,0.246835,0
-0.543038,0.246835,1
-0.510127,0.246835,1
-0.477215,0.246835,1
-0.444304,0.246835,1
-0.411392,0.246835,1
-0.378481,0.246835,2
-0.34557,0.246835,2
-0.312658,0.246835,2
-0.279747,0.246835,2
-0.246835,0.246835,2
-0.213924,0.246835,2
-0.181013,0.246835,2
-0.148101,0.246835,0
-0.11519,0.246835,0
-0.0822785,0.246835,0
-0.0493671,0.246835,0
-0.0164558,0.246835,0
0.0164558,0.246835,0
0.0493671,0.246835,2
0.0822785,0.246835,2
0.11519,0.246835,2
0.148101,0.246835,2
0.181013,0.246835,1
0.213924,0.246835,1
0.246835,0.246835,1
0.279747,0.246835,1
0.312658,0.246835,1
0.34557,0.246835,1
0.378481,0.246835,1
0.411392,0.246835,0
0.444304,0.246835,0
0.477215,0.246835,0
0.510127,0.246835,0
0.543038,0.246835,0
0.575949,0.246835,0
0.608861,0.246835,2
0.641772,0.246835,2
0.674684,0.246835,2
0.707595,0.246835,2
0.740506,0.246835,2
0.773418,0.246835,1
0.806329,0.246835,1
0.839241,0.246835,1
0.872152,0.246835,1
0.905063,0.246835,1
0.937975,0.246835,1
0.970886,0.246835,1
1.0038,0.246835,1
1.03671,0.246835,1
1.06962,0.246835,1
1.10253,0.246835,0
1.13544,0.246835,0
1.16835,0.246835,0
1.20127,0.246835,0
1.23418,0.246835,0
1.26709,0.246835,0
1.3,0.246835,0
-1.3,0.279747,2
-1.26709,0.279747,2
-1.23418,0.279747,2
-1.20127,0.279747,2
-1.16835,0.279747,2
-1.13544,0.279747,2
-1.10253,0.279747,2
-1.06962,0.279747,2
-1.03671,0.279747,2
-1.0038,0.279747,2
-0.970886,0.279747,2
-0.937975,0.279747,2
-0.905063,0.279747,2
-0.872152,0.279747,2
-0.83924,0.279747,2
-0.806329,0.279747,2
-0.773418,0.279747,2
-0.740506,0.279747,2
-0.707595,0.279747,0
-0.674684,0.279747,0
-0.641772,0.279747,0
-0.608861,0.279747,0
-0.575949,0.279747,0
-0.543038,0.279747,0
-0.510127,0.279747,1
-0.477215,0.279747,1
-0.444304,0.279747,1
-0.411392,0.279747,1
-0.378481,0.279747,2
-0.34557,0.279747,2
-0.312658,0.279747,2
-0.279747,0.279747,2
-0.246835,0.279747,2
-0.213924,0.279747,2
-0.181013,0.279747,2
-0.148101,0.279747,2
-0.11519,0.279747,2
-0.0822785,0.279747,2
-0.0493671,0.279747,2
-0.0164558,0.279747,2
0.0164558,0.279747,2
0.0493671,0.279747,2
0.0822785,0.279747,2
0.11519,0.279747,2
0.148101,0.279747,1
0.181013,0.279747,1
0.213924,0.279747,1
0.246835,0.279747,1
0.279747,0.279747,1
0.312658,0.279747,1
0.34557,0.279747,1
0.378481,0.279747,0
0.411392,0.279747,0
0.444304,0.279747,0
0.477215,0.279747,0
0.510127,0.279747,0
0.543038,0.279747,0
0.575949,0.279747,0
0.608861,0.279747,2
0.641772,0.279747,2
0.674684,0.279747,2
0.707595,0.279747,2
0.740506,0.279747,1
0.773418,0.279747,1
0.806329,0.279747,1
0.839241,0.279747,1
0.872152,0.279747,1
0.905063,0.279747,1
0.937975,0.279747,1
0.970886,0.279747,1
1.0038,0.279747,1
1.03671,0.279747,1
1.06962,0.279747,1
1.10253,0.279747,1
1.13544,0.279747,0
1.16835,0.279747,0
1.20127,0.279747,0
1.23418,0.279747,0
1.26709,0.279747,0
1.3,0.279747,0
-1.3,0.312658,2
-1.26709,0.312658,2
-1.23418,0.312658,2
-1.20127,0.312658,2
-1.16835,0.312658,2
-1.13544,0.312658,2
-1.10253,0.312658,2
-1.06962,0.312658,2
-1.03671,0.312658,2
-1.0038,0.312658,2
-0.970886,0.312658,2
-0.937975,0.312658,2
-0.905063,0.312658,2
-0.872152,0.312658,2
-0.83924,0.312658,2
-0.806329,0.312658,2
-0.773418,0.312658,2
-0.740506,0.312658,2
-0.707595,0.312658,2
-0.674684,0.312658,0
-0.641772,0.312658,0
-0.608861,0.312658,0
-0.575949,0.312658,0
-0.543038,0.312658,0
-0.510127,0.312658,1
-0.477215,0.312658,1
-0.444304,0.312658,1
-0.411392,0.312658,1
-0.378481,0.312658,1
-0.34557,0.312658,2
-0.312658,0.312658,2
-0.279747,0.312658,2
-0.246835,0.312658,2
-0.213924,0.312658,2
-0.181013,0.312658,2
-0.148101,0.312658,2
-0.11519,0.312658,2
-0.0822785,0.312658,2
-0.0493671,0.312658,2
-0.0164558,0.312658,2
0.0164558,0.312658,2
0.0493671,0.312658,2
0.0822785,0.312658,1
0.11519,0.312658,1
0.148101,0.312658,1
0.181013,0.312658,1
0.213924,0.312658,1
0.246835,0.312658,1
0.279747,0.312658,1
0.312658,0.312658,1
0.34557,0.312658,0
0.378481,0.312658,0
0.411392,0.312658,0
0.444304,0.312658,0
0.477215,0.312658,0
0.510127,0.312658,0
0.543038,0.312658,0
0.575949,0.312658,2
0.608861,0.312658,2
0.641772,0.312658,2
0.674684,0.312658,2
0.707595,0.312658,2
0.740506,0.312658,1
0.773418,0.312658,1
0.806329,0.312658,1
0.839241,0.312658,1
0.872152,0.312658,1
0.905063,0.312658,1
0.937975,0.312658,1
0.970886,0.312658,1
1.0038,0.312658,1
1.03671,0.312658,1
1.06962,0.312658,1
1.10253,0.312658,1
1.13544,0.312658,0
1.16835,0.312658,0
1.20127,0.312658,0
1.23418,0.312658,0
1.26709,0.312658,0
1.3,0.312658,0
-1.3,0.34557,2
-1.26709,0.34557,2
-1.23418,0.34557,2
-1.20127,0.34557,2
-1.16835,0.34557,2
-1.13544,0.34557,2
-1.10253,0.34557,2
-1.06962,0.34557,2
-1.03671,0.34557,2
-1.0038,0.34557,2
-0.970886,0.34557,2
-0.937975,0.34557,2
-0.905063,0.34557,2
-0.872152,0.34557,2
-0.83924,0.34557,2
-0.806329,0.34557,2
-0.773418,0.34557,2
-0.740506,0.34557,2
-0.707595,0.34557,2
-0.674684,0.34557,0
-0.641772,0.34557,0
-0.608861,0.34557,0
-0.575949,0.34557,0
-0.543038,0.34557,0
-0.510127,0.34557,1
-0.477215,0.34557,1
-0.444304,0.34557,1
-0.411392,0.34557,1
-0.378481,0.34557,1
-0.34557,0.34557,1
-0.312658,0.34557,1
-0.279747,0.34557,1
-0.246835,0.34557,1
-0.213924,0.34557,2
-0.181013,0.34557,2
-0.148101,0.34557,2
-0.11519,0.34557,2
-0.0822785,0.34557,2
-0.0493671,0.34557,2
-0.0164558,0.34557,2
0.0164558,0.34557,1
0.0493671,0.34557,1
0.0822785,0.34557,1
0.11519,0.34557,1
0.148101,0.34557,1
0.181013,0.34557,1
0.213924,0.34557,1
0.246835,0.34557,1
0.279747,0.34557,1
0.312658,0.34557,0
0.34557,0.34557,0
0.378481,0.34557,0
0.411392,0.34557,0
0.444304,0.34557,0
0.477215,0.34557,0
0.510127,0.34557,0
0.543038,0.34557,0
0.575949,0.34557,2
0.608861,0.34557,2
0.641772,0.34557,2
0.674684,0.34557,2
0.707595,0.34557,2
0.740506,0.34557,1
0.773418,0.34557,1
0.806329,0.34557,1
0.839241,0.34557,1
0.872152,0.34557,1
0.905063,0.34557,1
0.937975,0.34557,1
0.970886,0.34557,1
1.0038,0.34557,1
1.03671,0.34557,1
1.06962,0.34557,1
1.10253,0.34557,1
1.13544,0.34557,1
1.16835,0.34557,0
1.20127,0.34557,0
1.23418,0.34557,0
1.26709,0.34557,0
1.3,0.34557,0
-1.3,0.378481,2
-1.26709,0.378481,2
-1.23418,0.378481,2
-1.20127,0.378481,2
-1.16835,0.378481,2
-1.13544,0.378481,2
-1.10253,0.378481,2
-1.06962,0.378481,2
-1.03671,0.378481,2
-1.0038,0.378481,2
-0.970886,0.378481,2
-0.937975,0.378481,2
-0.905063,0.378481,2
-0.872152,0.378481,2
-0.83924,0.378481,2
-0.806329,0.378481,2
-0.773418,0.378481,2
-0.740506,0.378481,2
-0.707595,0.378481,2
-0.674684,0.378481,2
-0.641772,0.378481,0
-0.608861,0.378481,0
-0.575949,0.378481,0
-0.543038,0.378481,0
-0.510127,0.378481,0
-0.477215,0.378481,1
-0.444304,0.378481,1
-0.411392,0.378481,1
-0.378481,0.378481,1
-0.34557,0.378481,1
-0.312658,0.378481,1
-0.279747,0.378481,1
-0.246835,0.378481,1
-0.213924,0.378481,1
-0.181013,0.378481,1
-0.148101,0.378481,1
-0.11519,0.378481,1
-0.0822785,0.378481,1
-0.0493671,0.378481,1
-0.0164558,0.378481,1
0.0164558,0.378481,1
0.0493671,0.378481,1
0.0822785,0.378481,1
0.11519,0.378481,1
0.148101,0.378481,1
0.181013,0.378481,1
0.213924,0.378481,1
0.246835,0.378481,1
0.279747,0.378481,1
0.312658,0.378481,0
0.34557,0.378481,0
0.378481,0.378481,0
0.411392,0.378481,0
0.444304,0.378481,0
0.477215,0.378481,0
0.510127,0.378481,0
0.543038,0.378481,2
0.575949,0.378481,2
0.608861,0.378481,2
0.641772,0.378481,2
0.674684,0.378481,2
0.707595,0.378481,1
0.740506,0.378481,1
0.773418,0.378481,1
0.806329,0.378481,1
0.839241,0.378481,1
0.872152,0.378481,1
0.905063,0.378481,1
0.937975,0.378481,1
0.970886,0.378481,1
1.0038,0.378481,1
1.03671,0.378481,1
1.06962,0.378481,1
1.10253,0.378481,1
1.13544,0.378481,1
1.16835,0.378481,0
1.20127,0.378481,0
1.23418,0.378481,0
1.26709,0.378481,0
1.3,0.378481,0
-1.3,0.411392,2
-1.26709,0.411392,2
-1.23418,0.411392,2
-1.20127,0.411392,2
-1.16835,0.411392,2
-1.13544,0.411392,2
-1.10253,0.411392,2
-1.06962,0.411392,2
-1.03671,0.411392,2
-1.0038,0.411392,2
